ASV,SRR10033141,SRR10033144,SRR10159290,SRR10159293,SRR10159299,SRR10159308,SRR10604353,SRR10604354,SRR10604355,SRR10604356,SRR10604357,SRR10604358,SRR10604359,SRR10604360,SRR10604361,SRR10604362,SRR10604363,SRR10604364,SRR10604365,SRR10604366,SRR10604367,SRR10604368,SRR10604369,SRR10604370,SRR10604371,SRR10604372,SRR10604373,SRR10604374,SRR10604375,SRR10604376,SRR10604377,SRR10604378,SRR10604379,SRR10604380,SRR10604381,SRR10604382,SRR10604383,SRR10604384,SRR12001324,SRR12001325,SRR12001326,SRR12001327,SRR12001328,SRR12001329,SRR12001330,SRR12001331,SRR12001332,SRR12470634,SRR12470635,SRR12470659,SRR12572697,SRR12572699,SRR12572700,SRR12572707,SRR13011266,SRR13011276,SRR13011282,SRR13011285,SRR13011286,SRR13011289,SRR13011293,SRR13011298,SRR13011299,SRR13023223,SRR13023224,SRR13023225,SRR13023226,SRR13023227,SRR13023228,SRR13023229,SRR13023230,SRR13023232,SRR13023233,SRR13023234,SRR13023235,SRR13023237,SRR13240050,SRR13240051,SRR13240052,SRR13240053,SRR13240054,SRR13612594,SRR13612595,SRR13612596,SRR13612597,SRR13619036,SRR13619037,SRR13619038,SRR14088427,SRR14088428,SRR14088429,SRR14088440,SRR14479200,SRR14479205,SRR14479206,SRR14479207,SRR14479208,SRR14479209,SRR14479210,SRR14479211,SRR14479225,SRR14479226,SRR14479227,SRR14479228,SRR14479229,SRR14479230,SRR14479245,SRR14479246,SRR14479247,SRR14479248,SRR14479249,SRR14479250,SRR14479264,SRR14479265,SRR14479268,SRR14479269,SRR14907352,SRR14907353,SRR14907354,SRR14907355,SRR14907356,SRR17224856,SRR17224857,SRR17224858,SRR17224859,SRR17224860,SRR17224861,SRR17224862,SRR17224863,SRR17224864,SRR17224865,SRR17711211,SRR17711215,SRR17711237,SRR17711241,SRR19328989,SRR19328990,SRR19328991,SRR19328996,SRR19329007,SRR19329018,SRR19329029,SRR19329040,SRR19329041,SRR20110003,SRR20110004,SRR20110005,SRR20290374,SRR20290375,SRR20290376,SRR20290377,SRR20290388,SRR20290399,SRR20290410,SRR20290411,SRR21615878,SRR21615879,SRR21615882,SRR21615883,SRR22059209,SRR22059220,SRR22059231,SRR22059267,SRR22059276,SRR22059277,SRR22073311,SRR22073312,SRR22073313,SRR22106546,SRR22106553,SRR22106560,SRR22106561,SRR22106562,SRR22106563,SRR22463539,SRR22463540,SRR22463541,SRR22463542,SRR22463543,SRR22463544,SRR22463545,SRR22463546,SRR22463548,SRR22463549,SRR22463550,SRR22463551,SRR24090957,SRR24090958,SRR24090959,SRR24090966,SRR24090967,SRR24090968,SRR24112416,SRR24112417,SRR24112418,SRR24112419,SRR24112420,SRR24112421,SRR24112422,SRR24112423,SRR24112424,SRR24112425,SRR24112426,SRR24112427,SRR24112428,SRR24112429,SRR24112430,SRR24112431,SRR24112432,SRR24283330,SRR24283331,SRR24283334,SRR24283345,SRR24283356,SRR24283367,SRR24283378,SRR24283389,SRR24283398,SRR24283399,SRR24283400,SRR24283401,SRR25992317,SRR25992318,SRR25992319,SRR25992320,SRR25992321,SRR25992328,SRR25992329,SRR25992330,SRR25992331,SRR25992339,SRR25992350,SRR25992351,SRR25998238,SRR25998259,SRR25998270,SRR25998282,SRR25998315,SRR25998316,SRR26322612,SRR26322620,SRR26322621,SRR26322622,SRR26322623,SRR26322624,SRR26322625,SRR26322626,SRR26322627,SRR29038938,SRR29038939,SRR29038946,SRR29038947,SRR3337803,SRR3337804,SRR3337805,SRR3337806,SRR3337807,SRR3337808,SRR3337847,SRR5083096,SRR5083097,SRR5083102,SRR5801184,SRR5801185,SRR5801186,SRR6376636,SRR6376637,SRR6376639,SRR6376660,SRR6376661,SRR6510572,SRR6510574,SRR6510575,SRR8949212,SRR8949214,SRR8949215,SRR8949216,SRR8949217
ASV_3100,11,25,7,7,11,4,0,0,2,0,1,9,2,0,9,2,0,2,0,2,0,3,0,5,0,7,6,1,5,0,0,0,0,0,1,1,3,1,41,54,36,14,29,5,0,0,0,3,2,2,0,0,0,0,48,68,73,46,85,59,98,67,87,0,1,49,11,10,9,11,9,24,11,14,21,0,0,0,0,0,0,0,3,4,5,122,100,80,4,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,4,0,14,35,2,2,2,5,13,26,16,6,20,35,27,19,9,8,3,5,3,7,12,3,10,0,0,0,4,6,5,15,2,4,8,13,0,0,0,0,6,21,21,11,8,0,0,0,0,0,1,0,0,0,0,4,7,9,4,5,1,6,3,6,2,5,5,0,1,0,3,1,5,2,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,2,0,1,3,9,8,11,19,15,14,12,8,11,8,12,6,17,5,0,3,1,9,22,10,3,13,15,13,6,4,3,1,1,3,0,0,0,0,0,0,0,0,3,1,0,2,0,3,10,5,15,22,13,1,0,0,4,1,2,1,2
ASV_4498,10,8,35,27,35,34,6,7,8,10,8,7,0,1,6,0,0,1,0,0,0,0,0,2,0,10,0,1,2,3,8,4,7,4,7,7,11,6,9,5,12,0,0,1,11,23,27,0,0,0,0,0,0,0,2,2,4,4,6,0,4,1,2,18,0,17,10,7,17,10,13,5,8,18,6,36,0,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,54,28,29,13,20,46,20,24,19,12,27,35,22,9,3,5,8,13,16,17,15,10,12,20,13,16,0,0,0,3,3,2,6,6,0,3,2,3,5,5,5,5,18,18,21,36,63,0,5,8,18,7,7,2,24,7,7,9,10,10,5,7,2,1,4,5,10,12,0,0,1,0,0,0,9,27,35,30,14,6,8,13,2,6,7,9,13,19,20,22,16,19,28,21,37,10,17,14,42,15,31,80,67,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,3,41,51,56,51,24,50,61,70,37,45,58,61,59,0,0,0,0,0,0,0,6,6,9,0,0,0,16,15,24,13,11,0,0,0,21,12,20,17,12
ASV_65,0,0,18,12,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,85,90,0,0,0,0,1,0,0,8,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,9,13,20,33,30,30,0,0,1,24,19,10,71,8,2,1,5,6,0,1,0,40,50,37,87,135,68,1,6,12,10,3,0,0,12,0,0,0,0,0,0,0,21,0,0,22,9,33,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,36,29,62,83,33,30,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,37,8,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,8,8,2,12,29,55,13,6,7,13,10,12,24,17,7,7,14,14,9,0,1,3,0,11,2,0,0,0,1,1,0,0,2,2,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,31,50,17,0,0,0,0,0,0,2,4,3,2,1,0,0,7,0,2,4,20,0,0,0,2,9,2,10,11
ASV_5996,33,23,27,22,18,26,13,18,13,10,12,10,3,0,14,1,0,2,0,1,1,13,1,9,4,7,15,8,16,3,9,13,7,18,11,9,7,7,54,40,42,22,22,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,7,17,2,16,1,7,1,2,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,3,11,65,57,45,49,44,60,60,34,61,68,20,19,13,14,22,22,33,11,15,17,25,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,8,26,2,0,1,0,0,2,1,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,4,6,7,9,1,5,3,2,3,9,2,1,5,7,3,4,1,9,11,12,15,8,8,10,7,14,7,17,15,18,13,25,17,12,11,22,18,23,26,19,37,28,25,0,0,0,0,0,0,0,0,0,14,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,36,27,47,0,0,0,3,11,11,6,12
ASV_8530,24,18,26,6,6,8,4,0,6,4,0,3,19,0,4,4,0,30,0,3,1,26,8,2,15,13,16,9,13,11,1,0,2,0,1,2,32,30,29,30,29,21,38,31,0,1,1,6,5,0,0,0,0,0,0,2,1,6,1,0,0,3,1,7,3,4,4,3,5,0,46,50,0,1,7,13,0,1,5,0,0,0,0,0,0,1,3,1,3,3,2,0,0,1,3,0,0,4,5,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,20,9,45,16,16,6,3,4,4,12,4,2,4,12,4,25,17,19,24,20,21,25,20,16,26,5,9,12,2,2,2,2,5,2,5,1,1,0,2,119,120,133,98,1,11,15,4,13,28,0,0,0,1,2,0,3,1,4,4,2,5,6,0,7,3,1,3,6,4,1,1,2,1,13,20,38,0,1,2,1,3,3,1,1,3,7,5,7,7,10,2,1,2,13,1,2,0,9,11,7,3,17,13,6,3,2,0,1,4,0,4,2,5,3,3,3,10,58,44,28,72,177,61,6,8,5,8,13,5,9,9,8,28,15,9,25,0,0,1,4,0,0,0,0,2,1,1,1,0,4,2,12,14,15,3,5,1,4,4,3,4,2
ASV_34,0,0,17,7,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,5,8,8,63,60,36,36,0,0,0,20,18,8,68,10,8,12,0,1,3,7,10,15,7,2,27,16,22,1,21,5,2,0,4,2,32,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,107,64,126,108,132,97,86,115,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,3,1,0,0,4,1,3,6,6,0,0,6,2,3,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,32,15,0,0,0,0,0,0,0,0,0,0,6,0,1,18,4,0,2,9,0,0,0,0,0,0,0,0
ASV_7806,4,7,20,22,12,17,19,15,16,9,10,30,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,15,16,11,11,16,14,13,1,0,2,0,0,0,43,60,46,1,1,1,0,1,0,1,11,7,6,6,3,20,7,4,2,1,0,7,16,1,15,19,0,0,5,12,8,0,32,60,80,187,127,0,0,1,0,8,5,9,0,0,0,0,1,4,1,3,6,4,6,0,6,3,0,1,5,2,2,1,1,0,0,0,1,1,2,0,2,5,0,8,2,1,0,1,1,0,3,1,0,1,2,6,4,2,1,2,5,4,2,0,2,4,1,2,0,1,0,2,2,2,4,9,14,6,5,0,0,0,0,0,2,2,3,1,0,1,0,0,43,43,42,55,78,76,17,16,12,9,10,18,6,15,14,13,6,17,0,0,0,0,1,0,66,33,38,21,26,28,27,39,76,71,45,31,68,31,31,54,29,30,45,41,38,38,31,45,14,48,11,8,23,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,2,8,3,0,0,2,2,1,2,2,3,4,13,4,13,6,0,0,0,0,0,0,0,4,2,4,0,0,0,35,27,8,12,18,0,1,0,69,46,55,45,58
ASV_7255,14,15,11,8,4,13,7,12,11,9,26,4,0,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,5,5,7,6,11,10,7,15,12,3,0,1,0,4,15,7,0,1,0,0,0,1,0,11,14,2,28,7,2,8,4,1,11,0,1,17,1,2,8,2,8,6,19,4,0,0,1,2,0,2,0,1,2,1,4,1,7,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,24,23,18,29,23,8,15,53,30,17,32,9,13,58,3,9,20,16,9,6,13,12,17,10,4,16,8,1,5,0,2,0,1,1,1,2,1,0,0,0,0,0,14,6,4,20,4,0,0,0,0,11,11,5,3,33,4,9,7,2,3,4,19,2,3,8,7,13,2,0,0,1,4,2,2,19,24,13,33,61,65,56,50,30,48,43,47,47,49,34,20,52,54,33,33,34,38,34,50,24,40,36,13,9,12,0,10,6,4,9,1,8,8,8,4,7,19,14,10,25,7,21,0,3,3,3,7,4,4,1,5,34,25,21,16,0,0,0,0,0,0,0,1,0,1,2,3,1,6,3,6,11,10,4,0,1,30,106,64,47,64
ASV_8282,24,17,17,8,12,12,5,23,30,36,13,34,4,0,39,2,1,7,0,7,0,17,4,22,19,167,32,70,72,23,4,2,1,10,9,5,173,107,11,15,1,18,47,36,0,4,1,4,2,6,1,1,0,0,4,12,9,19,12,1,4,5,8,40,19,12,5,4,10,9,14,22,1,6,5,36,0,3,17,11,4,0,0,1,0,4,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,3,14,5,9,7,4,9,3,1,7,7,7,26,23,36,23,24,11,20,42,46,38,16,15,18,1,0,0,4,8,3,4,2,0,2,3,19,15,22,48,12,15,22,8,49,60,0,0,0,1,0,0,0,3,2,2,2,1,6,4,7,4,2,3,4,5,8,1,0,0,1,0,2,4,1,3,2,5,9,1,0,2,2,2,0,1,2,2,2,2,0,2,1,1,9,7,4,22,1,0,20,12,4,8,8,8,11,2,5,7,4,7,13,7,44,62,29,74,95,67,6,4,3,0,5,1,3,6,10,10,10,17,13,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,13,4,3,1,0,4,8,10,6,8
ASV_4667,14,28,14,13,5,11,0,1,2,2,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,4,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,18,23,15,16,9,16,13,22,16,4,0,18,4,5,8,6,1,3,13,15,21,6,1,0,3,2,3,0,0,0,0,44,24,32,0,0,0,0,0,0,3,0,1,1,2,0,6,0,5,0,2,2,0,1,0,0,0,0,0,0,0,0,72,70,77,28,82,13,0,4,14,1,1,22,1,2,7,6,15,15,6,13,8,5,13,9,7,7,6,10,0,0,0,4,11,17,7,5,8,7,10,1,1,1,0,13,26,20,13,22,34,0,0,0,52,29,57,70,15,52,8,11,8,18,11,24,7,17,12,5,15,7,0,0,1,0,0,0,34,19,20,12,16,11,18,20,19,17,31,31,35,16,23,14,5,18,17,5,11,14,12,21,13,20,9,2,13,10,9,10,3,5,2,5,3,0,1,1,7,25,13,17,39,26,38,16,21,31,18,36,22,37,13,12,18,24,41,12,0,0,0,0,0,0,0,0,0,0,1,1,1,17,12,9,10,14,1,0,0,58,43,37,31,38
ASV_1158,3,4,18,23,19,22,12,11,24,15,12,38,1,0,46,0,0,1,0,0,0,0,0,1,0,58,1,2,5,1,18,14,10,23,8,11,38,23,9,9,7,1,1,2,4,5,0,0,1,4,1,1,0,0,31,34,32,25,11,23,11,26,8,14,0,111,20,18,54,48,11,9,102,122,111,0,0,0,0,0,0,0,0,0,0,40,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,0,16,5,2,10,0,2,6,13,1,14,1,1,9,10,13,8,7,14,9,13,13,12,11,5,5,0,3,2,18,18,9,10,15,16,9,13,0,0,0,0,4,17,2,7,0,0,0,0,0,1,9,3,0,0,4,11,8,17,16,16,26,14,27,13,14,18,17,2,2,0,5,3,4,8,5,2,0,20,5,5,10,3,2,2,4,3,7,6,4,4,20,1,3,5,15,11,15,33,17,2,9,53,5,9,7,10,7,3,2,1,6,11,5,3,5,3,4,3,0,3,1,9,3,2,0,2,1,1,1,4,0,9,6,0,0,0,0,0,0,0,11,9,33,1,1,1,6,3,7,20,22,3,1,0,36,17,17,12,12
ASV_7771,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,17,28,1,1,7,36,20,1,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,95,146,290,27,0,0,0,0,1,2,0,0,0,0,0,32,44,7,87,50,56,38,3,153,75,148,5,85,16,74,60,41,20,31,7,12,2,12,3,0,0,0,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,48,8,12,62,9,44,4,4,0,1,4,5,0,2,4,0,0,2,0,3,1,0,1,0,19,16,29,18,15,9,28,2,26,9,20,15,18,15,23,11,9,2,12,15,18,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,17,14
ASV_6125,22,6,5,4,2,1,25,13,9,16,24,17,20,12,12,10,2,12,8,21,6,24,16,22,17,16,19,23,19,14,11,25,17,23,21,24,20,27,19,21,30,21,21,17,4,1,1,0,0,0,0,0,0,0,23,24,17,42,28,15,29,12,22,11,2,3,9,7,4,6,2,5,3,8,5,11,1,13,3,1,7,0,0,0,0,11,6,11,0,0,0,0,1,3,3,1,1,1,14,0,1,1,0,0,0,2,1,6,1,2,6,4,0,0,0,0,22,24,29,6,19,45,34,38,20,36,15,52,41,53,29,9,12,16,16,9,12,13,28,26,26,17,21,10,0,0,0,7,1,2,0,5,4,2,0,0,0,0,0,13,15,3,6,5,0,1,0,0,3,11,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,6,5,9,1,3,1,4,1,6,4,8,3,3,2,1,3,2,8,3,7,6,9,1,8,8,16,1,2,3,4,4,2,3,3,1,2,2,8,22,27,21,38,47,23,19,11,6,12,29,4,8,11,25,1,7,4,8,0,0,0,0,0,0,0,3,4,4,0,0,0,6,3,4,8,10,0,0,0,6,1,6,13,5
ASV_7831,3,2,15,2,13,18,15,35,42,45,19,43,0,0,26,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,11,9,11,13,25,20,18,37,1,6,4,0,2,0,37,31,47,9,17,8,17,40,30,18,9,20,12,6,4,12,8,7,2,0,0,7,6,2,5,18,0,1,5,1,1,0,11,7,9,1,10,0,0,1,0,1,3,4,0,0,0,0,0,6,4,0,1,1,1,0,30,1,2,0,16,0,4,0,1,1,0,0,1,0,2,0,0,1,0,0,0,16,29,2,17,3,30,11,36,7,21,1,1,4,2,3,5,3,4,5,2,7,3,3,4,5,14,0,3,2,1,2,3,4,11,0,3,0,0,5,1,2,1,1,0,0,0,0,4,20,66,67,11,41,15,7,3,5,12,8,7,11,9,6,5,15,48,48,39,9,3,6,32,28,4,2,32,26,22,45,30,28,7,22,32,20,36,23,9,23,21,25,8,17,13,6,14,20,11,1,9,1,1,1,4,2,0,0,1,4,1,0,0,2,0,0,1,0,2,1,0,0,0,0,1,0,0,0,9,24,53,21,30,22,35,5,22,43,53,1,2,5,12,17,6,15,8,0,3,4,14,8,9,18,29,28,23,18
ASV_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,48,43,105,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,8,2,3,1,0,0,6,0,2,7,22,0,0,0,0,7,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,64,44,35,14,63,80,92,101,39,72,0,0,0,0,0,0,66,34,45,90,37,55,27,47,43,0,0,0,0,0,3,0,11,6,3,0,13,10,5,157,44,89,0,0,0,0,0,2,19,21,0,0,0,0,0
ASV_1768,28,18,8,13,12,10,3,6,8,2,5,4,0,0,10,1,0,4,0,0,1,2,0,4,0,11,15,0,2,2,3,2,3,2,4,3,6,4,12,9,6,4,4,1,1,0,0,1,3,9,2,0,0,0,13,20,19,15,16,18,16,16,15,35,8,10,6,30,16,4,9,16,6,5,14,0,0,0,0,0,0,6,7,5,8,9,15,13,18,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,15,8,5,3,3,2,1,1,2,10,5,1,23,16,30,16,9,11,18,10,13,9,19,20,17,6,1,0,5,4,14,2,9,14,10,6,6,6,5,5,11,26,30,9,51,46,0,0,0,0,0,0,0,0,0,2,10,13,15,4,7,5,11,10,15,15,16,1,0,1,26,9,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,3,0,1,6,5,20,26,25,16,17,16,25,33,25,15,30,29,5,21,0,2,0,3,33,44,34,27,13,38,20,45,46,5,0,5,2,6,7,10,6,3,9,2,35,18,34,7,9,6,3,6,7,14,5,17,7,9,2,0,0,0,0
ASV_6363,70,48,33,52,39,44,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,6,0,0,0,0,2,1,1,0,1,0,0,0,0,22,34,12,15,6,9,9,9,8,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,2,6,0,9,7,10,1,7,1,2,12,3,6,0,3,4,1,4,2,3,6,1,1,2,19,49,67,23,55,63,58,59,0,0,1,0,13,10,11,20,12,19,1,0,0,3,2,3,2,2,1,1,0,0,2,0,1,4,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,11,8,19,9,3,21,20,12,15,14,6,13,11,10,36,59,29,2,2,0,2,0,1,6,6,2,21,30,36,19,0,0,0,0,0,0,0,0,0,0,11,16,7,141,144,156,165,182,0,0,0,0,0,0,0,0
ASV_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,2,7,3,29,39,23,31,178,451,12,19,12,12,30,39,74,146,152,4,0,1,18,45,86,21,56,22,27,28,19,30,23,18,23,56,30,34,67,83,192,189,227,8,10,8,7,50,75,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,1,8,5,4,2
ASV_911,8,8,8,6,10,10,3,27,13,30,23,31,2,0,13,0,0,1,0,0,0,1,0,0,0,59,0,0,0,0,19,14,7,3,16,17,34,22,7,6,3,0,5,1,8,9,10,0,0,4,0,0,1,0,33,22,26,14,16,44,18,35,28,10,0,13,45,16,23,55,3,9,12,60,11,0,17,0,0,0,0,6,7,4,8,30,28,27,3,5,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,17,16,3,0,0,0,0,1,2,1,1,1,6,5,2,9,5,14,1,3,5,2,4,2,3,0,0,0,8,5,7,15,17,19,16,22,0,0,0,0,10,7,7,9,4,0,58,6,9,16,4,13,15,4,30,26,17,28,4,19,6,19,35,17,44,11,10,1,0,0,3,3,1,40,66,14,30,35,27,28,49,20,24,13,21,12,24,37,36,12,16,31,41,32,6,2,5,4,16,11,0,14,6,3,2,4,3,3,5,6,3,3,1,3,0,0,0,0,0,0,6,7,4,7,3,12,2,2,7,2,5,3,8,0,0,0,0,0,0,0,2,9,1,1,1,0,1,7,0,7,3,2,2,1,4,13,1,20,8
ASV_8729,3,5,32,23,35,26,0,3,7,5,1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,2,1,2,4,7,4,7,0,1,6,3,0,5,6,9,0,0,1,0,0,0,0,41,68,29,21,50,52,60,47,74,5,0,28,14,12,16,7,0,1,1,6,4,0,15,0,8,0,6,0,0,0,0,41,74,74,0,0,0,0,0,2,2,0,0,1,2,0,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,28,12,31,9,3,68,15,45,47,7,6,7,23,4,1,1,4,2,9,2,7,8,0,0,0,17,14,18,45,9,9,14,8,0,0,0,0,1,7,15,5,5,0,0,0,0,2,3,1,4,15,5,7,8,37,13,10,4,12,31,11,20,11,4,0,0,0,0,0,0,0,1,2,2,3,2,0,2,4,4,2,3,3,2,0,0,0,1,5,5,0,4,5,2,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,13,4,11,11,14,2,11,5,11,4,6,8,0,0,0,0,0,0,0,11,8,8,0,0,0,6,11,3,37,25,0,0,1,1,2,4,3,3
ASV_6599,16,19,25,12,14,22,0,1,1,0,2,2,19,4,2,9,3,12,1,5,3,54,20,18,27,1,85,53,46,52,1,0,0,0,1,0,2,3,72,73,52,97,116,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,2,7,1,1,21,35,2,6,2,279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,7,0,0,0,0,0,0,0,1,0,0,24,29,30,28,28,24,22,22,27,20,36,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,1,0,62,63,62,50,70,56,62,85,73,73,68,75,34,52,8,28,12,29,0,2,0,0,2,1,0,1,1,5,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,30,58,46,0,0,0,2,0,0,0,1
