bnti,AI,Altitude,LON,LAT,SOC,N,BD,Ph,NDVI,SAND
7.505209644,0.218000786,1584,107.2167,37.7,7.974000023,1.550000012,1.358417355,8.263636364,0.229399994,51.37268595
7.108338784,0.218000786,1584,107.2167,37.7,7.974000023,1.550000012,1.358417355,8.263636364,0.229399994,51.37268595
7.998928936,0.218000786,1584,107.2167,37.7,7.974000023,1.550000012,1.358417355,8.263636364,0.229399994,51.37268595
8.004592479,0.218000786,1584,107.2167,37.7,7.974000023,1.550000012,1.358417355,8.263636364,0.229399994,51.37268595
7.699519484,0.218000786,1584,107.2167,37.7,7.974000023,1.550000012,1.358417355,8.263636364,0.229399994,51.37268595
7.989947283,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.986780597,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
8.196991051,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.923262336,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.992511848,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.738712525,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.99427333,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.832902993,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.672977961,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.843132582,0.622978933,2546,101.2024,28.6828,74.17399577,5.926529714,1.01078595,6.250256198,0.562852144,42.13255372
7.810709569,0.1555151,1439,111.8947,41.7786,12.73340138,2.205875242,1.408818182,8.148522727,0.189569563,53.11879778
8.139589157,0.1555151,1439,111.8947,41.7786,12.73340138,2.205875242,1.408818182,8.148522727,0.189569563,53.11879778
8.153619618,0.1555151,1439,111.8947,41.7786,12.73340138,2.205875242,1.408818182,8.148522727,0.189569563,53.11879778
8.101209677,0.1555151,1439,111.8947,41.7786,12.73340138,2.205875242,1.408818182,8.148522727,0.189569563,53.11879778
8.072331588,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
8.017507532,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
7.975151081,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
8.05121566,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
8.129305221,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
8.10015781,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
8.013724087,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
7.644035531,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
6.948921284,0.368836543,3305,100.715,36.915,30.62200026,2.730000019,1.095716684,8.017962293,0.209204346,42.34474432
7.886346753,0.354120363,1411,116.99,42.43,32.20299997,4.718999901,1.298507231,7.512086777,0.335608691,55.38744835
7.887475973,0.354120363,1411,116.99,42.43,32.20299997,4.718999901,1.298507231,7.512086777,0.335608691,55.38744835
8.039657264,0.354120363,1411,116.99,42.43,32.20299997,4.718999901,1.298507231,7.512086777,0.335608691,55.38744835
7.958559392,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.941395947,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.974384745,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.669540024,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.893140524,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.227366476,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.228210165,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.368179053,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
7.325727295,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
6.80066497,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
8.129888104,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
7.7462727,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
7.379842335,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
7.866593882,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
7.82984533,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
8.047002335,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
7.968694131,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
8.032463983,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
8.078219487,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
7.977885983,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
7.63627732,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
7.592556943,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
7.859619834,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
8.026388067,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
6.972968849,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
6.977902232,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
7.041353064,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
7.139271434,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
6.939712965,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
6.711355536,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
7.179785297,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
